,Leaf1,Leaf10,Leaf11,Leaf126,Leaf127,Leaf129,Leaf13,Leaf130,Leaf131,Leaf132,Leaf137,Leaf139,Leaf141,Leaf145,Leaf148,Leaf15,Leaf151,Leaf154,Leaf155,Leaf159,Leaf16,Leaf160,Leaf161,Leaf164,Leaf167,Leaf168,Leaf17,Leaf170,Leaf171,Leaf172,Leaf176,Leaf177,Leaf179,Leaf180,Leaf182,Leaf183,Leaf185,Leaf186,Leaf187,Leaf189,Leaf191,Leaf194,Leaf196,Leaf198,Leaf2,Leaf20,Leaf201,Leaf202,Leaf203,Leaf205,Leaf208,Leaf21,Leaf210,Leaf216,Leaf22,Leaf220,Leaf222,Leaf225,Leaf226,Leaf23,Leaf230,Leaf231,Leaf233,Leaf234,Leaf24,Leaf242,Leaf244,Leaf245,Leaf247,Leaf248,Leaf25,Leaf250,Leaf254,Leaf257,Leaf258,Leaf26,Leaf261,Leaf262,Leaf263,Leaf264,Leaf265,Leaf267,Leaf272,Leaf274,Leaf278,Leaf28,Leaf280,Leaf283,Leaf285,Leaf288,Leaf289,Leaf29,Leaf291,Leaf294,Leaf296,Leaf299,Leaf3,Leaf30,Leaf304,Leaf306,Leaf307,Leaf311,Leaf313,Leaf314,Leaf32,Leaf320,Leaf321,Leaf324,Leaf325,Leaf326,Leaf33,Leaf334,Leaf335,Leaf336,Leaf337,Leaf339,Leaf34,Leaf341,Leaf343,Leaf344,Leaf347,Leaf350,Leaf351,Leaf354,Leaf357,Leaf359,Leaf363,Leaf369,Leaf37,Leaf371,Leaf374,Leaf38,Leaf380,Leaf383,Leaf384,Leaf386,Leaf391,Leaf394,Leaf395,Leaf396,Leaf4,Leaf400,Leaf401,Leaf404,Leaf405,Leaf406,Leaf407,Leaf41,Leaf412,Leaf415,Leaf42,Leaf420,Leaf427,Leaf434,Leaf436,Leaf44,Leaf443,Leaf446,Leaf453,Leaf454,Leaf460,Leaf48,Leaf49,Leaf5,Leaf50,Leaf51,Leaf53,Leaf58,Leaf59,Leaf61,Leaf62,Leaf64,Leaf67,Leaf68,Leaf69,Leaf7,Leaf70,Leaf72,Leaf73,Leaf75,Leaf76,Leaf78,Leaf8,Leaf82,Leaf83,Leaf84,Leaf9,Leaf98
Leaf67,-5,-5,0.13889808,-5,-5,-5,-5,-1.377699107,-5,-5,-5,-2.228634257,-5,-2.711138585,-5,-1.357656925,-1.61844517,-0.30702481,-3.399415178,-5,-1.668185557,-5,-5,-0.30967445,-3.317222138,-2.156769665,-5,-2.380183856,-5,-0.261010121,-0.256441781,-3.573307806,-5,-0.431613175,-2.187118388,-0.121008763,-5,-0.719462198,-5,-2.801282363,-5,-3.039267724,-5,0.098672968,-2.619857497,-2.20954005,0.246408153,-3.1214613,0.140278657,-2.397731936,0.085148828,-5,-1.232458527,-1.899379758,-5,-2.257755257,-2.639516845,-5,-5,0.048283982,-3.482825496,0.064894901,-5,-0.499924038,-5,-2.397106271,-2.37690285,-1.599294594,-1.850091686,-1.617694242,-1.57041652,-3.006219377,-1.459750724,-5,-1.926675282,-1.082556851,-0.573642434,-5,-0.16248567,-1.315860022,-5,-5,-1.636456663,-5,-5,-3.618392484,-5,-1.345273181,-1.971306224,-5,-3.38923485,-0.48327497,-1.985513619,-5,-1.843437177,-1.59143044,-5,-5,-0.354189956,-5,-2.493830337,-3.30089227,-0.118673745,-5,-1.985800953,-3.025527436,-3.43260397,-5,-3.489503394,-0.308472326,0.180253029,-2.085467671,-5,-5,0.181070377,-5,-0.711023876,-3.362918208,-5,-5,-0.691548531,-0.787585622,-1.339285701,-1.57527363,0.073266183,-5,-5,0.132658868,-5,-1.630802389,-5,-2.152777434,-1.12439623,-5,-5,-0.340274479,0.526743636,-0.266767451,-5,-5,-5,-1.393782863,-4.860186378,-5,-0.210903176,-1.806511297,-1.843878554,0.048087362,-5,-5,-5,-2.12008069,-5,-5,-2.325023852,-5,-5,-1.885580569,-5,-5,-5,-5,-0.132968022,0.038174429,0.450101906,-1.092141821,-0.48312984,-2.34066143,-5,-5,-5,-2.681406775,NaN,-2.223815151,-2.428469964,-2.66646551,-2.484626456,0.591751611,-5,-3.437302958,-5,-5,-1.250851261,-2.739986443,-5,-5,-5,-3.057403911
Leaf68,0.273805848,0.409371742,0.623092465,0.592441207,0.646535535,0.667289727,0.541169339,-5,-0.053814707,-0.872408783,0.422738485,0.063193986,0.476953686,-3.910644101,0.035498431,0.161567653,-0.10241016,0.008469635,-3.356751038,-0.23371273,-0.005674978,0.534579089,0.419699464,0.008469635,-2.996484613,-0.011136187,0.513291777,-0.177979101,0.282424142,0.006891433,-0.166747139,-0.909770743,0.492000873,-0.436468491,-0.013180305,0.033530491,-0.002674948,-5,-5,-5,-0.154830115,0.560750271,-0.046209162,0.514243707,-0.034702928,0.606094082,-0.414567646,-3.014979676,-2.275415174,-0.011080365,0.398407151,0.54251956,-5,-0.021965463,0.629033758,0.002739845,0.478900171,0.48068843,0.622601332,0.604753752,-3.067068566,-5,0.360760168,0.007549273,0.629362225,-0.008612885,-0.153193028,-0.180070071,-5,-0.020800037,-0.000853172,-0.14950943,0.000178346,0.309234952,0.186334127,-0.740354104,-5,0.533428462,-0.029168179,-5,0.622744668,0.441156175,-0.186232383,-0.374801378,0.337323552,-3.704901553,-5,-5,0.512940637,0.396842088,-3.951183589,0.496667016,-0.201188733,-5,-5,-0.017135269,-2.04767027,0.555508444,-0.033129421,0.530247233,-0.093663357,-3.2893374,0.545300865,0.238949432,-0.005475621,-1.085083162,-0.340267434,-1.061510234,-4.306541358,0.043337641,0.53489336,-0.015138774,-5,0.208286556,0.192474453,0.529573616,0.057938663,-2.81326319,0.319447008,-4.968252967,-5,-0.057236239,0.00985788,0.034774374,0.447059192,-5,-5,-0.002275529,0.531810039,0.029147579,-0.230003436,-0.0323846,-0.002464698,0.005743178,0.464438585,0.534466921,0.535263615,-0.472950013,-1.754657483,0.504152567,0.543711422,-1.541618053,0.50932339,-5,-0.17717978,-5,0.136075588,-0.128413558,-0.010257589,0.545686263,0.171649404,-5,0.329279711,0.537071278,0.000775958,0.138530579,0.540105528,-0.019232158,0.122265374,0.381595424,0.354243556,0.616903667,-0.027435004,0.440059809,-0.013627769,-5,-0.771674523,-0.188923321,-1.261225152,0.220525789,0.53906334,-5,0.535020761,NaN,0.498463809,-0.017582264,-0.443231026,-5,0.682953833,-4.193485266,0.661063547,0.532843374,-5,-2.21570312,0.5305931,0.698998135,0.591983914,-2.969397352
Leaf69,-5,-1.893082659,-0.079183171,-5,-2.755579135,-5,-5,-0.616420369,-2.040655127,-3.271000596,-5,-0.348746421,-5,-3.218300165,-2.120786095,-1.431671972,-0.566826924,-0.16829384,-3.737582585,-5,-1.04950154,-5,-5,-0.171417297,-3.796356059,-1.914953998,-2.314612257,-1.009113367,-4.221359244,0.013887528,-0.240820243,-5,-2.578188047,-0.430032185,-2.00090867,-0.288302174,-1.178855484,-0.311644252,-5,-3.060512568,-5,-1.495935064,-5,-0.120182627,-1.128290651,-0.05078425,-0.147611431,-3.754870276,0.092733181,-0.034278418,0.044954897,-1.965794624,0.011234257,-0.225767595,-1.822693332,-1.06656469,-2.375901251,-5,-2.122909598,0.026689205,-1.96708324,-0.117295047,-4.934322683,0.078118033,-2.105601309,-1.171869031,-0.338188047,-0.643576874,-0.084902216,-0.638914428,-1.048830316,-1.8938704,-0.676517717,-2.020439275,-0.886440017,-0.834278331,-0.023313944,-5,0.173773108,-0.245071453,-5,-3.047693346,-0.672986019,-3.438439266,-5,-2.492050217,-0.768024837,-0.361363345,-0.884771823,-5,-3.177091164,-0.402767154,-1.4497719,-1.219218356,-0.646252463,-0.103052817,-3.519893737,-2.105622216,-0.206450859,-5,-0.519902345,-3.626794423,-0.248205467,-5,-1.182025676,-1.104174435,-3.378381805,-5,-2.045085752,-0.205823984,0.077204967,-0.243611281,-0.295620788,-5,0.100858631,-2.811910845,-0.855359369,-3.003758482,-2.199146945,-4.068369354,-0.660875609,0.062351985,-0.55341032,-2.532546907,-0.003555785,-5,-1.982697842,0.046472302,-1.96708324,-0.496007106,-5,-0.51251777,0.081027961,-5,-5,0.152558912,0.148411108,-0.222733629,-1.428954753,-5,-2.127547915,-0.647000338,-4.876512794,-5,-0.984825791,-2.234916513,-1.028108399,0.032560732,-0.352861098,-5,-1.664138685,-0.549585937,-5,-5,-2.010368055,-3.567813141,-5,-0.574814726,-5,-1.950626842,-2.295971664,-5,-0.797088044,0.056500912,-1.008510355,-0.935327337,-3.602822965,-1.365313135,-5,-5,-1.822693331,-5,-0.13820387,-2.335159853,NaN,-1.268059544,-1.462418069,0.05124786,-5,-3.80322532,-5,-5,-1.071886613,-3.057618995,-2.47871533,-5,-3.62847469,-3.220735023
Leaf7,-4.490000918,-5,1.211891919,1.386435785,-5,-5,-5,0.244521649,-5,-5,0.768537005,0.648889606,1.29472499,-0.960296963,-4.838605816,-0.387696267,0.535822784,0.763728969,-2.763842389,-3.724500425,0.6490936,-5,-3.726463799,-5,-2.456737659,0.37981474,0.607737968,0.235205932,-5,0.868245011,0.601050933,-5,0.98531868,0.177793594,-5,0.672552297,-5,0.805779826,0.248101228,-5,-5,-5,-5,-5,-0.382752302,1.269712299,0.057918762,-1.619216068,-1.963956591,0.470776853,0.67196509,1.218387503,-5,0.38215275,1.305254209,-0.026470762,-0.994961486,-5,0.576655177,1.24232312,0.334756092,0.702326885,-5,0.75072114,0.443078864,0.287207612,0.281212517,0.490394605,-5,0.637864027,0.716104953,-4.005072062,0.280679298,-2.12118161,0.071269603,-2.948819581,0.893583794,1.163201977,0.845350882,0.674779276,1.190470221,-5,0.414654585,-5,-5,-0.083188534,-5,0.579943857,0.591536582,0.599336004,-0.66574415,-5,0.241075775,0.683765839,0.580462678,0.600474889,-5,0.439974861,0.632414573,-5,-0.125732914,-2.697186418,0.638715158,-5,1.034654116,-5,-1.825758524,-5,-3.510665767,-5,1.037957822,0.638306434,-5,-5,0.52216417,-5,0.902454141,-2.67436238,-5,-4.627886888,0.63764984,0.173982221,0.6326494,-0.328859397,-0.68941901,-5,-1.803986141,-5,-4.654187747,-0.309989096,-5,-5,0.529719466,-5,-5,-5,1.46301439,0.127750199,-5,-2.919454885,1.421561066,-0.169732706,-4.880665286,-5,-0.954470086,0.568592128,-5,0.332347912,-5,-3.485833993,-5,-0.151304711,-5,-4.834614896,0.396609961,-5,-5,-0.250768606,-5,-5,-5,-3.463239959,0.469885085,-5,0.854062376,0.552923183,-2.776614022,-5,-4.27510563,-5,1.268080665,-2.072847727,1.212542025,-2.210413716,0.895078686,NaN,-0.718711646,0.692129225,0.897700944,-1.740311107,-5,-5,0.790121905,0.43425503,-3.957697025,-5,-3.994494766,-2.673547559
Leaf70,-5,0.763625584,2.482425275,2.640453734,-4.969226975,-5,-5,0.781667622,-5,-5,-5,-5,2.594702706,1.310571236,-5,2.02590992,2.016158142,0.491323901,-2.397139152,-5,2.350192437,-5,-5,0.491323901,-3.236969245,1.158562768,1.71854346,-0.08092929,-3.952731965,1.237891249,2.063057974,-5,0.466844495,0.569113138,-5,-1.263415119,-5,-0.632921811,0.32066598,-1.306867303,-5,-0.771948875,0.68020036,-0.848521743,-0.434178664,2.566533171,-0.213271761,-1.241717796,0.144169381,1.82194782,1.659778,1.388217708,1.813763693,0.61359731,2.547645474,0.730929018,0.926257864,-4.906359499,0.691259435,2.425615008,-1.348277114,-5,-5,0.484340395,-3.353528622,1.840801875,0.352733754,1.659017504,1.440019007,2.065807429,-5,-0.445504991,0.484340395,-2.706936242,1.68978548,-5,0.916631334,2.475761124,-5,1.898720129,0.575216745,-5,1.727374099,-5,-5,-1.406569103,-5,1.752794814,0.070085,2.54192557,-2.456580698,-3.899488974,1.735321454,1.627215522,2.102203606,2.090158256,-5,0.351837884,0.484340395,-5,-0.343477284,-5,1.753154156,-5,2.286179047,-1.596348589,-1.588665388,-5,-5,-5,2.198803357,1.829076949,1.38512136,-4.196592934,2.395229153,-5,1.156459963,-1.746657681,-1.49333567,-5,1.478943201,-5,-5,1.562661352,-5,-5,-5,1.62205374,-3.276358695,0.758845788,-5,1.25440577,-5,-5,-5,-4.868410286,0.84046389,-1.735295492,-5,-2.529864179,2.58783149,-0.786387394,-2.081544085,-5,-5,1.821015614,-4.996307647,-5,1.232987911,-5,-5,1.246425753,-5,-4.665520255,-5,-5,-5,1.217105967,-5,-3.509805541,-3.969733917,-5,0.570540778,-0.188489945,1.556552482,-5,-1.820909032,-5,-5,-5,2.526766244,-0.941729316,2.401791416,0.777060983,2.424270101,0.507341084,NaN,1.008369321,0.575216745,-1.737008208,-5,0.575216745,0.484340395,1.680000014,-5,-5,-0.957044259,-1.183867652
Leaf72,-1.986707102,-1.850942512,-1.332068507,-1.534305951,-5,3.725363672,-3.287087712,-1.40147997,-2.090967101,-2.440369802,-5,-5,1.680877672,-0.314437383,-0.852858884,-3.362977993,-5,-3.778500368,-2.42112027,-2.130406434,-1.232382087,-1.272792823,-5,-5,-5,-5,-1.346622634,-5,-5,-1.976852306,-5,-3.874522987,3.194725862,-0.094933926,-0.576021402,-3.631744071,-1.511807661,-0.938965306,-5,-1.574533583,-2.432199769,-5,-5,-5,-1.808103002,-1.334056166,-0.156539865,-1.733829956,-0.501690054,-5,-5,-5,-1.210967299,-5,-1.161642772,-1.451036233,-2.004147689,-5,-1.50889981,-1.251832994,-1.011809772,-0.061522991,-5,-2.679025377,3.465448596,-5,-1.947205523,-5,-5,-2.495515809,-5,-2.030003992,-5,-5,-5,-5,-3.450249702,3.442618822,-0.863569004,-3.214584652,-0.603812311,-1.131426852,-5,-1.973508102,-3.143626785,-1.491388615,-1.271124947,-1.111275326,-5,2.573287982,-1.284782827,-5,-5,-5,-2.626365476,-2.233422591,-5,-1.426701359,-3.839629524,-2.184037201,-2.970755674,-5,0.14984067,-2.330710234,-1.16848352,-5,-5,-5,-5,-5,-1.310500465,-3.478197664,-5,-5,1.135743155,-2.334682954,-2.131765177,-1.610911306,-2.206706212,-5,-0.857552601,-5,-1.118776125,-2.508694009,-5,-5,-2.333395454,-2.02685215,-1.961379101,-2.523516269,-5,-5,-2.011540165,-5,-3.270844159,-3.632957824,-5,0.020535865,-1.919705546,-2.292519168,-1.479794461,-5,-3.108424779,-5,1.498616611,-5,-2.406898466,-5,-1.245159097,-2.466648334,-2.129128395,-5,-2.84495599,-5,-5,-5,-1.215494863,-5,-3.632889788,-5,-2.209194374,-2.939412571,-5,-1.898984762,-3.854188544,-3.302648511,-5,-1.856017202,-3.86080126,-5,-1.252914501,-3.96942075,-1.177672006,-5,1.531145464,-2.148801538,-1.435640534,NaN,-0.658700176,-1.401467949,-2.339156934,-2.296950671,-5,-3.752297623,-5,-2.221391685,-5,-3.800362525
Leaf73,-0.524586686,0.553040453,0.628133754,-0.254863575,-2.937792716,0.170860304,-5,0.013980138,-5,-0.215254806,-0.254863575,-0.678091406,-0.254863575,-3.329679701,0.609738021,-0.462598873,-0.425721644,-0.237909974,-3.096391227,-0.464215763,0.682053236,-1.513514921,-3.040258104,-0.237909974,-3.233691246,0.367564545,-0.001754892,0.728603975,-0.524586686,-0.314076291,-0.2534864,0.471293595,-0.089306503,0.048922447,-1.99511203,-0.189166434,-1.174888788,-0.237509785,-5,-0.1256653,-1.527475408,-0.254863575,-5,0.600454448,0.242191836,0.613557432,-0.320563187,0.202813089,0.59833752,0.600454448,0.600454448,0.61359427,-0.425922967,-0.254863575,0.600415053,-2.107074431,-0.369499354,-5,-0.001528105,0.600454448,0.698993314,0.615364654,-1.204406915,-0.254863575,-0.089086507,0.598771636,-0.463616502,-0.586778259,-1.515190844,-0.227976181,0.664707964,-0.254863575,-0.238418665,-5,-2.204726719,0.033220906,-0.289339948,-0.13540596,-0.172304824,-0.360338354,-0.254863575,-1.513514921,-0.586778259,-1.323498441,-5,0.599287145,0.367426713,-0.269859968,-0.503743115,-0.254863575,-0.586778259,0.68152356,-0.254863575,-0.773673602,-0.351706028,0.042412927,-5,-0.089027847,-0.200305468,-5,-2.046669189,-0.117723038,0.395120585,-0.406935083,0.628172465,0.009926439,-0.204699289,-5,-0.524586686,0.659504424,0.421823031,-0.524902034,-0.360812204,-0.297974463,0.7150807,0.011989877,0.733664523,-0.117572084,-0.075031848,-0.254863576,0.205898659,0.354550613,0.60229519,-2.357240698,0.155957482,-5,0.534082672,-0.254863575,0.289334532,-0.080098544,-0.504575177,0.56749421,-0.793809421,-0.079941055,-0.117970193,0.761829005,0.761662956,-0.153388884,-0.254863575,-1.378882113,0.264361758,-2.110847704,-0.254863575,-5,-0.254863575,-1.827316307,0.657135746,0.214082389,0.626445566,-0.254719823,0.662208502,-0.10991991,-0.42542938,0.411104725,-0.077083082,-0.288857141,-0.426016103,-0.254863575,0.744699361,-0.525117685,-0.406447949,-0.108366169,-0.497468451,0.606628062,-0.254863567,-0.556700956,0.666730286,-0.233965716,0.400868591,-5,0.600454448,0.686422395,0.600344269,-2.141747626,0.693297385,-1.515190844,-0.433597279,0.75733338,NaN,0.051463948,-1.453837047,-2.171004647,0.644610274,-0.254863575,0.195803921,-2.019111947,0.609387315,0.50493225
Leaf75,-1.761200867,-0.749956008,0.317009703,-0.749956008,-0.749956008,-0.749956008,-5,0.11547474,-0.749956008,-4.720219163,-5,-5,-5,-3.241984775,0.409293576,0.353730362,0.230080981,0.244704303,-3.352537714,-5,-0.433813161,-0.749956008,-5,0.244424507,-2.786582696,0.094345549,-3.218003146,0.116828265,-0.749956008,0.304101041,0.320893617,-1.280466406,0.373593651,-0.235905054,0.019390695,-5,0.118364384,-0.283688567,-5,-0.348607823,-0.749956008,0.303900168,-5,0.324498025,-0.004831508,0.379176174,-0.049038862,-2.875139135,0.051676762,-0.146464602,0.371102556,-0.749956008,-5,0.053249952,-0.749956008,0.109022126,0.232479458,-0.749956008,-0.06494976,0.310947786,-0.517627669,-5,-1.203671243,-5,-0.933736336,-0.244402434,0.231210439,0.119603601,0.133215821,0.092758601,-0.021854863,-0.440625972,0.0818614,0.533997854,-0.459368775,-0.683873072,0.13589818,-5,0.144584089,-0.093311477,-0.749956008,-0.749956008,-0.144212223,-0.749956008,-0.749956008,-0.749956008,-5,0.216812984,-0.468960701,-0.749956008,-0.749956008,-0.065159127,-0.749956008,0.094293462,0.140573523,0.099009297,-1.671310506,-0.155529736,-5,-0.749956008,-0.344603793,-2.75117168,0.079344134,-2.030454738,-0.115770043,0.166224544,-4.244346157,-5,-4.993924383,0.209176398,0.345431782,-0.245124566,-5,-4.911376001,0.376520831,-0.121330404,-0.365979599,-5,-1.695523603,-4.77902167,0.041008219,-0.045605464,0.231782861,-0.063001226,0.205569764,-5,-0.154557668,-5,-0.749956008,0.199313089,-5,0.029952207,-5,-5,-1.315031061,0.407975104,0.427438914,-0.369148383,-4.572392459,-5,0.074056672,-0.749956008,-1.040064253,-5,-0.313160003,-0.684240785,-0.749956008,0.06819248,0.051077897,-5,0.10811092,-5,-0.749956008,-2.023988235,0.026075358,-3.134550628,-0.749956008,-5,-0.02183726,-0.749956008,-0.749956008,-0.749956008,-0.120699667,0.240274396,-0.381159405,-5,-0.054550348,0.161965488,-0.749956008,-0.749956008,-0.749956008,-0.340045975,0.324580524,0.173184532,0.450486326,0.228653749,-0.016928255,0.105961808,-0.749956008,NaN,-0.749956008,-0.749956008,0.06436687,0.117902965,-0.749956008,-0.749956008,-0.145564569,-0.749956008
Leaf76,0.41570547,0.375322802,0.40281303,0.347268199,-2.594765981,0.133669607,-5,0.011642681,-1.982572828,0.569181298,0.485130887,0.384624075,0.524112967,-1.858657717,0.384521129,0.367726657,0.414627544,-0.078347649,-2.080367058,-0.209642797,0.456397198,-0.173546776,-3.591155901,-0.078347649,-2.201624683,0.31811988,-0.21271806,0.504099001,0.419139738,0.480796936,0.506781186,0.330831151,-0.308802396,-0.086644007,0.053691074,0.261743373,0.568306096,-0.078133092,-5,0.467569297,0.0020593,0.479948148,-5,0.375271192,0.208419753,0.37521568,0.226687273,-0.026792153,0.418288582,0.375266328,0.375271192,0.375344741,0.461564671,0.341851659,0.375315231,0.065996856,-0.209766086,-2.675217556,-0.20688688,0.375269489,0.473876748,-5,0.18433295,0.378680441,-0.292643452,0.374934326,-0.210065399,0.059117481,0.066517512,0.494745903,0.435483919,0.452813938,0.231870534,0.538394167,-2.125213775,-0.207122665,0.504677657,0.57260095,0.552322463,-0.168645764,0.066369951,-0.369443757,0.059117481,-0.347775948,0.506365917,0.375298,0.316438362,-0.210024732,0.385996767,-5,0.059117481,0.456403327,0.002348388,0.523270486,0.497270883,0.494375435,0.126567628,-0.292600389,-5,-5,-1.915725692,0.570408162,0.582823921,0.471042055,-5,-0.142626335,-0.11612333,-5,0.420841862,-0.078827352,0.197963912,0.420685417,0.444304084,0.429171821,0.530860654,-0.194987271,0.50730102,0.562887941,-0.284753992,0.154077888,0.455960375,-5,-0.1960327,0.185635206,0.133657275,-5,0.277635496,0.434739787,0.19798956,-0.017320802,0.426029608,0.341232982,0.307491496,0.562638358,0.566928374,0.524142287,0.52414314,-0.244684828,-0.211849393,0.154668637,0.38730177,0.065298197,0.190225348,-5,0.345428135,-1.212381526,0.435949709,-5,-5,-0.090890074,-5,0.55332389,0.400035606,0.274927494,-0.296704622,0.503548158,0.418897284,-0.353499122,0.51443251,0.367202122,0.420903842,-0.002146255,-0.729116584,0.381538014,0.485130885,-1.028409902,0.576906874,-0.161147431,0.274953605,-5,0.375322802,-0.103288774,0.375265607,-2.126690119,0.490145208,-5,-0.004066541,0.578419387,-0.514869113,-0.169417047,NaN,-0.577030765,-0.078133092,0.5114911,0.155427629,-0.577030765,0.384527252,0.346839484
Leaf78,0.621654079,0.626010161,0.597416705,0.59749306,-5,0.239467021,-5,-1.64275231,-5,0.739360127,0.742660193,0.456287112,0.734857578,-1.58461099,0.578147154,0.616645073,0.663254909,0.131958126,-2.23497212,-0.043827125,0.653975565,0.062520212,-3.490292797,0.131958126,-2.399978125,0.377852449,-0.062241358,0.703107205,0.565400148,0.71072879,0.738769237,0.468333618,-0.077050349,-0.1315162,-0.85562406,0.485670897,0.645501377,0.132182374,-5,0.804895874,0.243380549,0.678766373,-5,0.625974618,0.250260513,0.625932475,0.301741532,0.826343754,0.621411133,0.626010161,0.625957709,0.626032458,0.613763019,0.533069625,0.626032458,0.156575129,0.029095087,-2.584842832,0.032045305,0.568293977,0.725234359,0.644606861,0.394179376,0.569589364,-0.055889857,0.624038581,-0.137152464,0.243911152,0.308486451,0.704023148,0.635272534,0.650919546,0.454730636,0.792424501,-2.091753536,0.066924062,0.73536497,0.825743608,0.784537538,-0.051473189,0.193671845,-0.282222169,0.243911152,-0.332017244,0.73350766,0.624908301,0.377206235,-0.097682213,0.625297391,0.703174643,0.243911152,0.65372623,0.243413723,0.703778315,0.704844016,0.704215106,0.243712346,-0.055845666,0.751618109,-4.844910468,-1.88431116,0.807795384,0.804475906,0.621295547,0.597491987,0.02474777,0.157923396,-5,0.565716517,0.11835894,0.379636432,0.625525186,0.627961736,0.63442259,-5,-0.041438324,0.708431057,0.758302601,-0.140897982,-0.809855419,0.683673685,0.008704137,-0.007080438,0.354821067,0.16126295,-5,0.499136671,0.642362794,0.237848052,0.253179131,0.678140491,0.618800057,0.505854795,0.644670308,0.810886167,0.724945804,0.724811851,-0.471838622,-0.136666651,-0.012909208,0.509393161,-0.722889482,0.051546474,-5,0.262313497,-1.737516034,0.632452843,0.322804044,0.595308643,0.118846547,0.634105639,0.771342132,0.650777856,0.423287077,-0.064501089,0.732779453,0.662405854,-0.118374138,0.715913233,0.620135298,0.653605258,-0.144596289,-0.525317547,0.635361879,0.651877409,-0.779834107,0.680771474,0.309317415,0.401614047,-5,0.625983926,0.092076614,0.625950303,-1.389067222,0.762329734,0.31018326,-0.444232366,0.762315905,-0.240822387,0.067306463,-1.32691128,NaN,0.050569216,0.669209008,0.262038521,-0.775769403,0.578166677,0.494409179
Leaf8,0.246413251,-2.080876445,1.031439149,1.167222914,-4.493168297,-2.184685846,-4.157051837,0.020806364,-4.19025332,-3.87194984,-0.282337765,-0.155858991,0.230228538,-2.429753387,-4.285895334,0.196667861,-0.357587626,-5,-5,-0.705173582,-0.357587626,0.332794754,0.311042328,-0.038436995,-5,-0.921456889,0.867067445,-2.046478496,0.190387887,0.124631389,-5,-1.928086877,-2.923548213,-0.411929823,-5,-5,-5,0.189426687,-5,-4.390542534,-2.199571272,-3.661722141,-5,-1.982258084,-2.47559416,0.988263426,-0.33328768,-5,-0.902411862,-0.118755046,0.182877344,1.080359406,-0.077844914,-0.642877066,1.065511324,-0.18365717,-1.621155459,0.722195027,-2.236100216,0.848255844,-1.983912856,-5,-2.080341824,0.001513323,1.016845139,-0.128452299,-2.070442291,-1.921456889,-2.17047284,-0.590209115,-0.247688751,-3.68480697,-0.833688677,-2.153543712,-2.761773158,-4.591368719,0.026755996,1.205264735,-5,-0.446667266,0.907730516,-2.20814092,-1.236464646,-0.445997396,-1.791855511,-4.089920928,-1.815244057,-0.168394802,-2.647795475,0.62244379,-1.550623009,-3.76803526,0.01066593,-5,-0.440566558,-0.479822914,-5,1.028423099,0.116949389,0.035153151,-2.621384212,-5,-0.044409042,-2.000640156,-0.357587626,-4.695175481,-4.550305083,-1.893060937,-2.039368464,-5,0.830618866,-0.357587625,-5,-1.797327386,-0.138306993,-2.81633414,-5,-4.105756782,-2.485264666,-5,0.009193935,-5,-5,-0.054586453,0.481127888,-5,-3.17611442,0.064000588,-2.08798862,-1.156825146,-1.244917243,-5,-0.313087679,-2.29955243,-2.229991627,-3.034797353,0.987231167,-0.294540041,-2.257399626,-2.232231764,1.123226283,-0.925920522,-2.018378971,-5,-0.535852887,-0.711084651,-2.321469766,-5,-1.288085062,-1.977777599,-4.035834513,-1.514077757,-3.182170868,-1.920544292,-0.872490568,-5,1.153168821,-0.876987497,-2.194987885,-4.343899871,-2.536257186,-0.100457521,-5,-2.198724214,-5,0.132080169,-5,-4.123506402,-1.879896762,0.035153151,0.918916106,-2.685594118,0.928028782,-5,0.606293795,-2.781921455,-0.418062374,-5,-2.795803317,-3.024769354,0.035153151,0.035153151,NaN,-5,1.005436755,0.035153151,0.937933041,-4.576670387
